VarName,VarNumber,CodeValue,TableName,ORDINAL_POSITION,VarName1,CodeValue1,ValueLabel,Frequency,Percent
CARNEGIEIC,10305,15,HD2024,51,CARNEGIEIC,15,Professions-focused Baccalaureate Small,245,4.035
CARNEGIEIC,10305,16,HD2024,51,CARNEGIEIC,16,Professions-focused Undergraduate/Graduate-Doctorate Large,41,0.675
CARNEGIEIC,10305,17,HD2024,51,CARNEGIEIC,17,Professions-focused Undergraduate/Graduate-Doctorate Medium,135,2.223
CARNEGIEIC,10305,18,HD2024,51,CARNEGIEIC,18,Professions-focused Undergraduate/Graduate-Doctorate Small,58,0.955
CARNEGIEIC,10305,19,HD2024,51,CARNEGIEIC,19,Professions-focused Undergraduate/Graduate-Master's Large/Medium,129,2.125
CARNEGIEIC,10305,20,HD2024,51,CARNEGIEIC,20,Professions-focused Undergraduate/Graduate-Master's Small,121,1.993
CARNEGIEIC,10305,21,HD2024,51,CARNEGIEIC,21,Special Focus: Applied and Career Studies,318,5.237
CARNEGIEIC,10305,22,HD2024,51,CARNEGIEIC,22,Special Focus: Arts and Sciences,221,3.64
CARNEGIEIC,10305,23,HD2024,51,CARNEGIEIC,23,"Special Focus: Arts, Music, and Design",88,1.449
CARNEGIEIC,10305,24,HD2024,51,CARNEGIEIC,24,Special Focus: Business,118,1.943
CARNEGIEIC,10305,25,HD2024,51,CARNEGIEIC,25,Special Focus: Graduate Studies,67,1.103
CARNEGIEIC,10305,26,HD2024,51,CARNEGIEIC,26,Special Focus: Law,27,0.445
CARNEGIEIC,10305,27,HD2024,51,CARNEGIEIC,27,Special Focus: Medical Schools and Centers,68,1.12
CARNEGIEIC,10305,28,HD2024,51,CARNEGIEIC,28,Special Focus: Nursing,239,3.936
CARNEGIEIC,10305,29,HD2024,51,CARNEGIEIC,29,Special Focus: Other Health Professions,197,3.244
CARNEGIEIC,10305,30,HD2024,51,CARNEGIEIC,30,"Special Focus: Technology, Engineering, and Sciences",42,0.692
CARNEGIEIC,10305,31,HD2024,51,CARNEGIEIC,31,Special Focus: Theological Studies,294,4.842
CARNEGIESAEC,10310,-2,HD2024,52,CARNEGIESAEC,-2,Not Classified in SAEC,3017,49.687
CARNEGIESAEC,10310,1,HD2024,52,CARNEGIESAEC,1,"Lower Access, Lower Earnings",51,0.84
CARNEGIESAEC,10310,2,HD2024,52,CARNEGIESAEC,2,"Higher Access, Lower Earnings",534,8.794
CARNEGIESAEC,10310,3,HD2024,52,CARNEGIESAEC,3,"Lower Access, Medium Earnings",355,5.847
CARNEGIESAEC,10310,4,HD2024,52,CARNEGIESAEC,4,"Higher Access, Medium Earnings",1321,21.756
CARNEGIESAEC,10310,5,HD2024,52,CARNEGIESAEC,5,"Lower Access, Higher Earnings",315,5.188
CARNEGIESAEC,10310,6,HD2024,52,CARNEGIESAEC,6,"Opportunity Colleges and Universities – Higher Access, Higher Earnings",479,7.889
CARNEGIERSCH,10331,-2,HD2024,53,CARNEGIERSCH,-2,No research designation,5530,91.074
CARNEGIERSCH,10331,1,HD2024,53,CARNEGIERSCH,1,Research 1: Very High Spending and Doctorate Production,187,3.08
CARNEGIERSCH,10331,2,HD2024,53,CARNEGIERSCH,2,Research 2: High Spending and Doctorate Production,139,2.289
CARNEGIERSCH,10331,3,HD2024,53,CARNEGIERSCH,3,Research Colleges and Universities,216,3.557
CARNEGIESIZE,10315,-2,HD2024,54,CARNEGIESIZE,-2,Not classified,2157,35.524
CARNEGIESIZE,10315,1,HD2024,54,CARNEGIESIZE,1,Very Small,795,13.093
CARNEGIESIZE,10315,2,HD2024,54,CARNEGIESIZE,2,Small,1739,28.64
CARNEGIESIZE,10315,3,HD2024,54,CARNEGIESIZE,3,Medium,1089,17.935
CARNEGIESIZE,10315,4,HD2024,54,CARNEGIESIZE,4,Large,210,3.458
CARNEGIESIZE,10315,5,HD2024,54,CARNEGIESIZE,5,Very Large,82,1.35
CARNEGIEALF,10320,-2,HD2024,55,CARNEGIEALF,-2,Not classified,2157,35.524
CARNEGIEALF,10320,1,HD2024,55,CARNEGIEALF,1,Associate,1403,23.106
CARNEGIEALF,10320,2,HD2024,55,CARNEGIEALF,2,Associate/Baccalaureate,245,4.035
CARNEGIEALF,10320,3,HD2024,55,CARNEGIEALF,3,Baccalaureate,890,14.657
CARNEGIEALF,10320,4,HD2024,55,CARNEGIEALF,4,Undergraduate/Graduate-Master's,447,7.362
CARNEGIEALF,10320,5,HD2024,55,CARNEGIEALF,5,Undergraduate/Graduate-Doctorate,552,9.091
CARNEGIEALF,10320,6,HD2024,55,CARNEGIEALF,6,Graduate-focused,378,6.225
CARNEGIEAPM,10325,-2,HD2024,56,CARNEGIEAPM,-2,Not classified,2445,40.267
CARNEGIEAPM,10325,1,HD2024,56,CARNEGIEAPM,1,Mixed,1065,17.54
CARNEGIEAPM,10325,2,HD2024,56,CARNEGIEAPM,2,Professions-focused,1204,19.829
CARNEGIEAPM,10325,3,HD2024,56,CARNEGIEAPM,3,Special Focus: Applied and Career Studies,318,5.237
CARNEGIEAPM,10325,4,HD2024,56,CARNEGIEAPM,4,Special Focus: Arts and Sciences,221,3.64
CARNEGIEAPM,10325,5,HD2024,56,CARNEGIEAPM,5,"Special Focus: Arts, Music, and Design",81,1.334
CARNEGIEAPM,10325,6,HD2024,56,CARNEGIEAPM,6,Special Focus: Business,111,1.828
CARNEGIEAPM,10325,8,HD2024,56,CARNEGIEAPM,8,Special Focus: Medical Schools and Centers,28,0.461
CARNEGIEAPM,10325,9,HD2024,56,CARNEGIEAPM,9,Special Focus: Nursing,237,3.903
CARNEGIEAPM,10325,10,HD2024,56,CARNEGIEAPM,10,Special Focus: Other Health Professions,135,2.223
CARNEGIEAPM,10325,11,HD2024,56,CARNEGIEAPM,11,"Special Focus: Technology, Engineering, and Sciences",35,0.576
CARNEGIEAPM,10325,12,HD2024,56,CARNEGIEAPM,12,Special Focus: Theological Studies,192,3.162
CARNEGIEGPM,10330,-2,HD2024,57,CARNEGIEGPM,-2,Not classified,4076,67.128
CARNEGIEGPM,10330,1,HD2024,57,CARNEGIEGPM,1,Mixed,62,1.021
CARNEGIEGPM,10330,2,HD2024,57,CARNEGIEGPM,2,Professions-focused,993,16.354
CARNEGIEGPM,10330,3,HD2024,57,CARNEGIEGPM,3,Special Focus: Applied and Career Studies,2,0.033
CARNEGIEGPM,10330,4,HD2024,57,CARNEGIEGPM,4,Special Focus: Arts and Sciences,33,0.543
CARNEGIEGPM,10330,5,HD2024,57,CARNEGIEGPM,5,"Special Focus: Arts, Music, and Design",40,0.659
CARNEGIEGPM,10330,6,HD2024,57,CARNEGIEGPM,6,Special Focus: Business,246,4.051
CARNEGIEGPM,10330,7,HD2024,57,CARNEGIEGPM,7,Special Focus: Law,36,0.593
CARNEGIEGPM,10330,8,HD2024,57,CARNEGIEGPM,8,Special Focus: Medical Schools and Centers,78,1.285
CARNEGIEGPM,10330,9,HD2024,57,CARNEGIEGPM,9,Special Focus: Nursing,47,0.774
CARNEGIEGPM,10330,10,HD2024,57,CARNEGIEGPM,10,Special Focus: Other Health Professions,209,3.442
CARNEGIEGPM,10330,11,HD2024,57,CARNEGIEGPM,11,"Special Focus: Technology, Engineering, and Sciences",39,0.642
CARNEGIEGPM,10330,12,HD2024,57,CARNEGIEGPM,12,Special Focus: Theological Studies,211,3.475
LANDGRNT,15225,1,HD2024,58,LANDGRNT,1,Land Grant Institution,122,2.009
LANDGRNT,15225,2,HD2024,58,LANDGRNT,2,Not a Land Grant Institution,5950,97.991
INSTSIZE,23357,1,HD2024,59,INSTSIZE,1,"Under 1,000",3354,55.237
INSTSIZE,23357,2,HD2024,59,INSTSIZE,2,"1,000 - 4,999",1506,24.802
INSTSIZE,23357,3,HD2024,59,INSTSIZE,3,"5,000 - 9,999",494,8.136
INSTSIZE,23357,4,HD2024,59,INSTSIZE,4,"10,000 - 19,999",321,5.287
INSTSIZE,23357,5,HD2024,59,INSTSIZE,5,"20,000 and above",213,3.508
INSTSIZE,23357,-1,HD2024,59,INSTSIZE,-1,Not reported,39,0.642
INSTSIZE,23357,-2,HD2024,59,INSTSIZE,-2,Not applicable,145,2.388
F1SYSTYP,16066,1,HD2024,60,F1SYSTYP,1,Institution is part of a multi-institution or multi-campus organization ,2292,37.747
F1SYSTYP,16066,2,HD2024,60,F1SYSTYP,2,Institution is NOT part of a multi-institution or multi-campus organization ,3668,60.408
F1SYSTYP,16066,-1,HD2024,60,F1SYSTYP,-1,Not reported,36,0.593
F1SYSTYP,16066,-2,HD2024,60,F1SYSTYP,-2,Not applicable,76,1.252
F1SYSCOD,16070,101030,HD2024,62,F1SYSCOD,101030,AL - Alabama Community College System,24,0.395
F1SYSCOD,16070,101040,HD2024,62,F1SYSCOD,101040,AL - Auburn University,2,0.033
F1SYSCOD,16070,101050,HD2024,62,F1SYSCOD,101050,AL - The University of Alabama System,4,0.066
F1SYSCOD,16070,102010,HD2024,62,F1SYSCOD,102010,AK - University of Alaska System of Higher Education,4,0.066
F1SYSCOD,16070,104010,HD2024,62,F1SYSCOD,104010,AZ - Arizona Board of Regents,5,0.082
F1SYSCOD,16070,104020,HD2024,62,F1SYSCOD,104020,AZ - Maricopa Community College District,12,0.198
F1SYSCOD,16070,105010,HD2024,62,F1SYSCOD,105010,AR - Arkansas State University System,8,0.132
F1SYSCOD,16070,105020,HD2024,62,F1SYSCOD,105020,AR - Southern Arkansas University System,1,0.016
F1SYSCOD,16070,105030,HD2024,62,F1SYSCOD,105030,AR - University of Arkansas System,13,0.214
F1SYSCOD,16070,106010,HD2024,62,F1SYSCOD,106010,CA - California Community College System,96,1.581
F1SYSCOD,16070,106020,HD2024,62,F1SYSCOD,106020,CA - California State University,24,0.395
F1SYSCOD,16070,106040,HD2024,62,F1SYSCOD,106040,CA - Downey Unified School District,1,0.016
F1SYSCOD,16070,106050,HD2024,62,F1SYSCOD,106050,CA - Los Angeles Community College District,8,0.132
F1SYSCOD,16070,106060,HD2024,62,F1SYSCOD,106060,CA - San Bernardino Community College District,1,0.016
F1SYSCOD,16070,106070,HD2024,62,F1SYSCOD,106070,CA - San Mateo County Community College District,3,0.049
F1SYSCOD,16070,106080,HD2024,62,F1SYSCOD,106080,CA - University of California,11,0.181
F1SYSCOD,16070,106090,HD2024,62,F1SYSCOD,106090,CA - West Valley Mission Community College District,1,0.016
F1SYSCOD,16070,106100,HD2024,62,F1SYSCOD,106100,CA - Yuba Community College District,2,0.033
F1SYSCOD,16070,108010,HD2024,62,F1SYSCOD,108010,CO - Colorado Community College System,13,0.214
F1SYSCOD,16070,108020,HD2024,62,F1SYSCOD,108020,CO - Colorado State University System,4,0.066
F1SYSCOD,16070,108030,HD2024,62,F1SYSCOD,108030,CO - Delta County School District 50-J,1,0.016
F1SYSCOD,16070,108040,HD2024,62,F1SYSCOD,108040,CO - University of Colorado,4,0.066
F1SYSCOD,16070,109010,HD2024,62,F1SYSCOD,109010,CT - Connecticut State Colleges and Universities,6,0.099
F1SYSCOD,16070,110010,HD2024,62,F1SYSCOD,110010,DE - Delaware Technical and Community Colleges,2,0.033
F1SYSCOD,16070,112010,HD2024,62,F1SYSCOD,112010,FL - Broward County Public Schools,3,0.049
F1SYSCOD,16070,112020,HD2024,62,F1SYSCOD,112020,"FL - Collier County Public School District, Florida",1,0.016
F1SYSCOD,16070,112030,HD2024,62,F1SYSCOD,112030,FL - Florida State Board of Education,12,0.198
F1SYSCOD,16070,112040,HD2024,62,F1SYSCOD,112040,FL - Hillsborough Technical Colleges,2,0.033
F1SYSCOD,16070,112050,HD2024,62,F1SYSCOD,112050,FL - Leon County School Board,1,0.016
F1SYSCOD,16070,112060,HD2024,62,F1SYSCOD,112060,FL - Miami-Dade County Public Schools,1,0.016
F1SYSCOD,16070,112070,HD2024,62,F1SYSCOD,112070,FL - Orange County Public Schools,3,0.049
F1SYSCOD,16070,112080,HD2024,62,F1SYSCOD,112080,FL - Pasco County Schools,1,0.016
F1SYSCOD,16070,112090,HD2024,62,F1SYSCOD,112090,FL - State University System of Florida,13,0.214
F1SYSCOD,16070,113010,HD2024,62,F1SYSCOD,113010,GA - Technical College System of Georgia,22,0.362
F1SYSCOD,16070,113020,HD2024,62,F1SYSCOD,113020,GA - University System of Georgia,27,0.445
F1SYSCOD,16070,115010,HD2024,62,F1SYSCOD,115010,HI - University of Hawaii Board of Regents,11,0.181
F1SYSCOD,16070,116010,HD2024,62,F1SYSCOD,116010,ID - Idaho State Board of Education,1,0.016
F1SYSCOD,16070,117010,HD2024,62,F1SYSCOD,117010,IL - City Colleges of Chicago,8,0.132
F1SYSCOD,16070,117020,HD2024,62,F1SYSCOD,117020,IL - Illinois Community College System,12,0.198
F1SYSCOD,16070,117030,HD2024,62,F1SYSCOD,117030,IL - Southern Illinois University,3,0.049
F1SYSCOD,16070,117040,HD2024,62,F1SYSCOD,117040,IL - University of Illinois Board of Trustees,4,0.066
F1SYSCOD,16070,118020,HD2024,62,F1SYSCOD,118020,IN - Indiana University,6,0.099
F1SYSCOD,16070,118030,HD2024,62,F1SYSCOD,118030,IN - Indiana University-Purdue University,1,0.016
F1SYSCOD,16070,118070,HD2024,62,F1SYSCOD,118070,IN - Purdue University,3,0.049
F1SYSCOD,16070,118090,HD2024,62,F1SYSCOD,118090,IN - The Trustees of Purdue University,1,0.016
F1SYSCOD,16070,119010,HD2024,62,F1SYSCOD,119010,"IA - Board of Regents, State of Iowa",1,0.016
F1SYSCOD,16070,119020,HD2024,62,F1SYSCOD,119020,IA - Iowa Valley Community College District,2,0.033
F1SYSCOD,16070,120010,HD2024,62,F1SYSCOD,120010,KS - Kansas State University System,6,0.099
F1SYSCOD,16070,121010,HD2024,62,F1SYSCOD,121010,KY - Kentucky Community and Technical College System,17,0.28
F1SYSCOD,16070,122010,HD2024,62,F1SYSCOD,122010,LA - Louisiana Community and Technical College System,12,0.198
F1SYSCOD,16070,122020,HD2024,62,F1SYSCOD,122020,LA - Louisiana State University System,6,0.099
F1SYSCOD,16070,122030,HD2024,62,F1SYSCOD,122030,LA - Southern University System,5,0.082
F1SYSCOD,16070,122040,HD2024,62,F1SYSCOD,122040,LA - The University of Louisiana System,10,0.165
F1SYSCOD,16070,123010,HD2024,62,F1SYSCOD,123010,ME - Maine Community College System,7,0.115
F1SYSCOD,16070,123020,HD2024,62,F1SYSCOD,123020,ME - University of Maine System,7,0.115
F1SYSCOD,16070,124010,HD2024,62,F1SYSCOD,124010,MD - University System of Maryland,13,0.214
F1SYSCOD,16070,125010,HD2024,62,F1SYSCOD,125010,MA - Massachusetts Community Colleges,15,0.247
F1SYSCOD,16070,125020,HD2024,62,F1SYSCOD,125020,MA - Southern Worcester County Regional Vocational School District,1,0.016
F1SYSCOD,16070,125030,HD2024,62,F1SYSCOD,125030,MA - University of Massachusetts,7,0.115
F1SYSCOD,16070,126010,HD2024,62,F1SYSCOD,126010,MI - University of Michigan,2,0.033
F1SYSCOD,16070,127010,HD2024,62,F1SYSCOD,127010,MN - Minnesota State Colleges and Universities,34,0.56
F1SYSCOD,16070,127020,HD2024,62,F1SYSCOD,127020,MN - University of Minnesota,5,0.082
F1SYSCOD,16070,128010,HD2024,62,F1SYSCOD,128010,MS - Mississippi Institutions of Higher Learning,9,0.148
F1SYSCOD,16070,128020,HD2024,62,F1SYSCOD,128020,MS - Mississippi State Board for Community and Junior Colleges,1,0.016
F1SYSCOD,16070,129030,HD2024,62,F1SYSCOD,129030,MO - Harrisonville Cass R-IX School District,1,0.016
F1SYSCOD,16070,129050,HD2024,62,F1SYSCOD,129050,MO - Marshall Public School System,1,0.016
F1SYSCOD,16070,129070,HD2024,62,F1SYSCOD,129070,MO - Metropolitan Community Colleges,1,0.016
F1SYSCOD,16070,129080,HD2024,62,F1SYSCOD,129080,MO - Missouri State University,2,0.033
F1SYSCOD,16070,129090,HD2024,62,F1SYSCOD,129090,MO - Pike County R-3 School District,1,0.016
F1SYSCOD,16070,129130,HD2024,62,F1SYSCOD,129130,MO - Warrensburg School District,1,0.016
F1SYSCOD,16070,129140,HD2024,62,F1SYSCOD,129140,MO - St Louis Community College District,1,0.016
F1SYSCOD,16070,129160,HD2024,62,F1SYSCOD,129160,MO - University of Missouri System,5,0.082
F1SYSCOD,16070,129170,HD2024,62,F1SYSCOD,129170,MO - Washington School District,1,0.016
F1SYSCOD,16070,130020,HD2024,62,F1SYSCOD,130020,MT - Montana University System,8,0.132
F1SYSCOD,16070,131010,HD2024,62,F1SYSCOD,131010,NE - Nebraska State College System,3,0.049
F1SYSCOD,16070,131020,HD2024,62,F1SYSCOD,131020,NE - University of Nebraska,6,0.099
F1SYSCOD,16070,132010,HD2024,62,F1SYSCOD,132010,NV - Nevada System of Higher Education,8,0.132
F1SYSCOD,16070,133010,HD2024,62,F1SYSCOD,133010,NH - Community College System of New Hampshire,7,0.115
F1SYSCOD,16070,133020,HD2024,62,F1SYSCOD,133020,NH - University System of New Hampshire,7,0.115
F1SYSCOD,16070,134010,HD2024,62,F1SYSCOD,134010,NJ - Bergen County Technical Schools,1,0.016
F1SYSCOD,16070,134020,HD2024,62,F1SYSCOD,134020,NJ - State of New Jersey,1,0.016
F1SYSCOD,16070,135010,HD2024,62,F1SYSCOD,135010,NM - Eastern New Mexico University,3,0.049
F1SYSCOD,16070,135020,HD2024,62,F1SYSCOD,135020,NM - New Mexico State University System,4,0.066
F1SYSCOD,16070,135030,HD2024,62,F1SYSCOD,135030,NM - University of New Mexico,5,0.082
F1SYSCOD,16070,136010,HD2024,62,F1SYSCOD,136010,NY - City University of New York,21,0.346
F1SYSCOD,16070,136020,HD2024,62,F1SYSCOD,136020,NY - New York State Education Department,24,0.395
F1SYSCOD,16070,136040,HD2024,62,F1SYSCOD,136040,NY - State University of New York System,60,0.988
F1SYSCOD,16070,137010,HD2024,62,F1SYSCOD,137010,NC - Atrium Health,1,0.016
F1SYSCOD,16070,137020,HD2024,62,F1SYSCOD,137020,NC - North Carolina Community College System,55,0.906
F1SYSCOD,16070,137030,HD2024,62,F1SYSCOD,137030,NC - University of North Carolina,17,0.28
F1SYSCOD,16070,138010,HD2024,62,F1SYSCOD,138010,ND - North Dakota University System,11,0.181
F1SYSCOD,16070,139030,HD2024,62,F1SYSCOD,139030,OH - Eastland-Fairfield Career and Technical Schools,1,0.016
F1SYSCOD,16070,139050,HD2024,62,F1SYSCOD,139050,OH - Knox County Career County School Board,1,0.016
F1SYSCOD,16070,139060,HD2024,62,F1SYSCOD,139060,OH - Ohio University,5,0.082
F1SYSCOD,16070,139065,HD2024,62,F1SYSCOD,139065,OH - The Ohio State University-Main Campus,6,0.099
F1SYSCOD,16070,139090,HD2024,62,F1SYSCOD,139090,OH - The University System of Ohio,14,0.231
F1SYSCOD,16070,139100,HD2024,62,F1SYSCOD,139100,OH - Tri-Rivers JVSD,1,0.016
F1SYSCOD,16070,139110,HD2024,62,F1SYSCOD,139110,OH - Vanguard-Sentinel Career Centers,1,0.016
F1SYSCOD,16070,139130,HD2024,62,F1SYSCOD,139130,OH - Wayne County Joint Vocational School District,1,0.016
F1SYSCOD,16070,139140,HD2024,62,F1SYSCOD,139140,OH - Willoughby-Eastlake City Schools,1,0.016
F1SYSCOD,16070,140020,HD2024,62,F1SYSCOD,140020,OK - Oklahoma Department of Career and Technology Education,20,0.329
F1SYSCOD,16070,140030,HD2024,62,F1SYSCOD,140030,OK - Oklahoma State System of Higher Education,13,0.214
F1SYSCOD,16070,140050,HD2024,62,F1SYSCOD,140050,OK - Regional University System of Oklahoma,3,0.049
F1SYSCOD,16070,141010,HD2024,62,F1SYSCOD,141010,OR - Community Colleges and Workforce Development,1,0.016
F1SYSCOD,16070,142020,HD2024,62,F1SYSCOD,142020,PA - Joint Operating Committee for the ICTC,1,0.016
F1SYSCOD,16070,142030,HD2024,62,F1SYSCOD,142030,PA - Joint Operating Committee of the Somerset County Technology,1,0.016
F1SYSCOD,16070,142050,HD2024,62,F1SYSCOD,142050,PA - Pennsylvania State System of Higher Education,11,0.181
F1SYSCOD,16070,142060,HD2024,62,F1SYSCOD,142060,PA - The Pennsylvania State University,22,0.362
F1SYSCOD,16070,142070,HD2024,62,F1SYSCOD,142070,PA - University of Pittsburgh,5,0.082
F1SYSCOD,16070,144010,HD2024,62,F1SYSCOD,144010,RI - Rhode Island Board of Education,2,0.033
F1SYSCOD,16070,145010,HD2024,62,F1SYSCOD,145010,SC - South Carolina Commission of Higher Education,1,0.016
F1SYSCOD,16070,145020,HD2024,62,F1SYSCOD,145020,SC - South Carolina Technical College System,16,0.264
F1SYSCOD,16070,145030,HD2024,62,F1SYSCOD,145030,SC - University of South Carolina,8,0.132
F1SYSCOD,16070,146010,HD2024,62,F1SYSCOD,146010,SD - South Dakota Board of Technical Education,4,0.066
F1SYSCOD,16070,146020,HD2024,62,F1SYSCOD,146020,SD - South Dakota Board of Regents,6,0.099
F1SYSCOD,16070,147010,HD2024,62,F1SYSCOD,147010,TN - TBR - The College System of Tennessee,37,0.609
F1SYSCOD,16070,147020,HD2024,62,F1SYSCOD,147020,TN - The University of Tennessee System,6,0.099
F1SYSCOD,16070,148010,HD2024,62,F1SYSCOD,148010,TX - Alamo Colleges,6,0.099
F1SYSCOD,16070,148020,HD2024,62,F1SYSCOD,148020,TX - Texas A&M University System,12,0.198
F1SYSCOD,16070,148030,HD2024,62,F1SYSCOD,148030,TX - Texas State Technical College System,1,0.016
F1SYSCOD,16070,148040,HD2024,62,F1SYSCOD,148040,TX - Texas State University System,7,0.115
F1SYSCOD,16070,148050,HD2024,62,F1SYSCOD,148050,TX - Texas Tech University System,6,0.099
F1SYSCOD,16070,148060,HD2024,62,F1SYSCOD,148060,TX - The University of Texas System,15,0.247
F1SYSCOD,16070,148070,HD2024,62,F1SYSCOD,148070,TX - University of Houston System,5,0.082
F1SYSCOD,16070,148080,HD2024,62,F1SYSCOD,148080,TX - University of North Texas System,4,0.066
F1SYSCOD,16070,149020,HD2024,62,F1SYSCOD,149020,UT - Utah System of Higher Education,16,0.264
F1SYSCOD,16070,150010,HD2024,62,F1SYSCOD,150010,VT - Vermont State Colleges,3,0.049
F1SYSCOD,16070,151020,HD2024,62,F1SYSCOD,151020,VA - Virginia Beach City Public Schools,1,0.016
F1SYSCOD,16070,151030,HD2024,62,F1SYSCOD,151030,VA - Virginia Community College System,23,0.379
F1SYSCOD,16070,153010,HD2024,62,F1SYSCOD,153010,WA - University of Washington,3,0.049
F1SYSCOD,16070,153020,HD2024,62,F1SYSCOD,153020,WA - Washington State Board for Community and Technical Colleges,33,0.543
F1SYSCOD,16070,154010,HD2024,62,F1SYSCOD,154010,WV - Cabell County School System,1,0.016
F1SYSCOD,16070,154020,HD2024,62,F1SYSCOD,154020,WV - Mercer County Schools,1,0.016
F1SYSCOD,16070,154030,HD2024,62,F1SYSCOD,154030,WV - Mineral County Schools,1,0.016
F1SYSCOD,16070,154040,HD2024,62,F1SYSCOD,154040,WV - Monongalia County Board of Education,1,0.016
F1SYSCOD,16070,154050,HD2024,62,F1SYSCOD,154050,WV - Raleigh County Board of Education,1,0.016
F1SYSCOD,16070,154060,HD2024,62,F1SYSCOD,154060,WV - West Virginia Community and Technical College System,6,0.099
F1SYSCOD,16070,154070,HD2024,62,F1SYSCOD,154070,"WV - West Virginia Department of Education, Fayette County Schools",1,0.016
F1SYSCOD,16070,154080,HD2024,62,F1SYSCOD,154080,WV - West Virginia Higher Education Policy Commission,9,0.148
F1SYSCOD,16070,155010,HD2024,62,F1SYSCOD,155010,WI - University of Wisconsin System,16,0.264
F1SYSCOD,16070,155020,HD2024,62,F1SYSCOD,155020,WI - Wisconsin Technical College System,13,0.214
F1SYSCOD,16070,172010,HD2024,62,F1SYSCOD,172010,PR - Puerto Rico State Department of Education,2,0.033
F1SYSCOD,16070,172020,HD2024,62,F1SYSCOD,172020,PR - University of Puerto Rico,12,0.198
F1SYSCOD,16070,200030,HD2024,62,F1SYSCOD,200030,Albany Medical Center,1,0.016
F1SYSCOD,16070,200040,HD2024,62,F1SYSCOD,200040,Alegent Health,1,0.016
F1SYSCOD,16070,200060,HD2024,62,F1SYSCOD,200060,American Academy of Dramatic Arts,2,0.033
F1SYSCOD,16070,200080,HD2024,62,F1SYSCOD,200080,Antioch University,6,0.099
F1SYSCOD,16070,200100,HD2024,62,F1SYSCOD,200100,Arnot Ogden Medical Center,1,0.016
F1SYSCOD,16070,200110,HD2024,62,F1SYSCOD,200110,Association for Research and Enlightenment,1,0.016
F1SYSCOD,16070,200140,HD2024,62,F1SYSCOD,200140,Baker College System,1,0.016
F1SYSCOD,16070,200150,HD2024,62,F1SYSCOD,200150,Baptist Health,1,0.016
F1SYSCOD,16070,200160,HD2024,62,F1SYSCOD,200160,Baptist Memorial Health Care Corporation,1,0.016
F1SYSCOD,16070,200170,HD2024,62,F1SYSCOD,200170,Bard College,1,0.016
F1SYSCOD,16070,200180,HD2024,62,F1SYSCOD,200180,Barnes-Jewish Hospital,1,0.016
F1SYSCOD,16070,200190,HD2024,62,F1SYSCOD,200190,Bellin Health Systems,1,0.016
F1SYSCOD,16070,200200,HD2024,62,F1SYSCOD,200200,Beth Israel Medical Center,1,0.016
F1SYSCOD,16070,200220,HD2024,62,F1SYSCOD,200220,Bethel University,1,0.016
F1SYSCOD,16070,200230,HD2024,62,F1SYSCOD,200230,Bon Secours Mercy Health,3,0.049
F1SYSCOD,16070,200235,HD2024,62,F1SYSCOD,200235,Bryant & Stratton College,8,0.132
F1SYSCOD,16070,200260,HD2024,62,F1SYSCOD,200260,Caney Creek Community Center Inc.,1,0.016
F1SYSCOD,16070,200330,HD2024,62,F1SYSCOD,200330,Center for Employment Training,12,0.198
F1SYSCOD,16070,200340,HD2024,62,F1SYSCOD,200340,Centra Health,1,0.016
F1SYSCOD,16070,200350,HD2024,62,F1SYSCOD,200350,Central Methodist University,2,0.033
F1SYSCOD,16070,200420,HD2024,62,F1SYSCOD,200420,Cleveland Clinic,1,0.016
F1SYSCOD,16070,200430,HD2024,62,F1SYSCOD,200430,Columbia International University,1,0.016
